Date,MonthYear,,Attack Name,Network,Type of attack,Type of Protocol,Losses in USD,Deplorer Adress,Attacker,Attacker Smart Contracts,Attacked Protocol Addresses,Exploit is happening during smart contract creation,Forta Detected,Detected For Protocol,AlertId,Time of Alert,ExploitTxHash,Time of Exploit Tx,Diff,Diff in sec,Detected Early or During Exploit,Super Early,Alert id - Beta,Time of Beta/beta alt or Lean AD,DIff with exploit in secs,prod vs beta/lean -diff in secs,Time to Detect Comment,Victim,Status,Victim Comment,Comment,Indication of performance issue,Github Issue,Bullet points,ProtocolContracts,MatchingAlertHashesForProtocolContracts_TPs,MatchingAlertHashesForProtocolContracts_FPs,FP Count,MEV FrontRun,Hyperlink,# of TX to any protocol address where a new contract is created (60days prior to attack),,Funded by,Funder exploit contract
10/18/2023,202310,,Hope Lending,Mainnet,,,,,0x1f23eb80f0c16758e4a55d48097c343bd20be56f,0x16AE74E51CC134FcB374Be1F59fD7ABc41816B96,,FALSE,TP,TP,ATTACK-DETECTOR-2,"Wed, 18 Oct 2023 11:48:51 GMT",0xa414de03bbf7baccea6b5c95af9ebfbed43b1c3151debd29673df979a0f4b0b0,Oct-18-2023 11:48:59 AM +UTC,-8 sec,8,,,,,,,,No victim,,,The exploit tx was frontrun. https://etherscan.io//tx/0x1a7ee0a7efc70ed7429edef069a1dd001fbff378748d91f17ab1876dc6d10392,,,,"0xCeE234eEd85EaC4FE9f040fBEAc5Df10eaf71318,0x53FbcADa1201A465740F2d64eCdF6FAC425f9030,0x3a6D9BF8286a4aDa77c15EcF82D4c0C0AF95BE74,0x4173D500767f712042c0bf2A6395d5e33254a875,0xE94a20EF25d067743B9D965A8d46C1c035489b7d,0x71A0289684A6009F2d07636cacfc103e9f514385,0x17b5896703b36879A037Aa94F08622ab113C0AD4,0x4De8cb2b7997989e0dF45eE50535F03C2aD6F3b4,0xfA4200267993a1975A210E9311A1361cbf802fE2,0x3B6777F82ff45932A57986002f90eCdE94A00232,0x231118439630f93F8A12A2FaA66e95DB138D9B21,0x0E8b2b2014bED8724FE984644531c1d57032BdB2,0x9A665c32b9Bf70d6de23596F6e22093F82F4Cda6,0xf2458630b18C2B8A9429D82D5E25F6119ECC06E6,0xc353Bf07405304AeaB75F4C2Fac7E88D6A68f98e,0xf5c6d9fc73991f687f158fe30d4a77691a9fd4d8,0x25126f207db7dc427415ea640ce0187767403907,0xf5c6d9fc73991f687f158fe30d4a77691a9fd4d8,",0x2ef81a422a135c94573f3196052e1099a4869876cd6cc296842711a1eb1bb789,0x0ded755e24ffbdb5d0b988c671f3021cb4f931dc831ee48a9b80088b1bb53ef2,1,,,,,,
10/18/2023,202310,,MicDAO,BSC,,,,,0xcd03ed98868a6cd78096f116a4b56a5f2c67757d,,,FALSE,FN,FN,,,0x24a2fbb27d433d91372525954f0d7d1af7509547b9ada29cc6c078e732c6d075,Oct-18-2023 01:09:24 PM +UTC,,,,,,,,,,,,,,,,,"0xf6876f6AB2637774804b85aECC17b434a2B57168,0x928902c2499bd6D123F455b1de93F1A139Ef9B00",,,0,,,,,,
10/24/2023,202310,,MaestroBots ,Mainnet,,,,,0xce6397e53c13ff2903ffe8735e478d31e648a2c6,0xe6c6e86e04de96c4e3a29ad480c94e7a471969ab,,FALSE,TP,TP,ATTACK-DETECTOR-2,"Tue, 24 Oct 2023 22:59:14 GMT",0xc087fbd68b9349b71838982e789e204454bfd00eebf9c8e101574376eb990d92,Oct-24-2023 10:53:47 PM +UTC to Oct-24-2023 11:30:59 PM +UTC,5min 27sec,327,,,,,,,,No victim,,,,,,,0x80a64c6D7f12C47B7c66c5B4E20E72bc1FCd5d9e,0x2c1b629e0deb19aede03a6fb1d3c62d484b400dff7cf5d2c4b96155ce491aafe,"0x5c96eda21c9c21dab8c7de54daa2687e222b1e618d3e4899d3946ac417858bb1,0x215f8ccff32892ca9df175e4fa5ef9520c4d4330f02200b9a305bf24fc7659b9",2,,,,,,
10/28/2023,202310,,Astrid Finance,Mainnet,,,,,0x792ec27874e1f614e757a1ae49d00ef5b2c73959,0xb2e855411f67378c08f47401eacff37461e16188,,TRUE,TP,TP,ATTACK-DETECTOR-2,"Sat, 28 Oct 2023 10:41:49 GMT",0x8af9b5fb3e2e3df8659ffb2e0f0c1f4c90d5a80f4f6fccef143b823ce673fb60,Oct-28-2023 10:41:35 AM +UTC,14sec,14,,,,,,,,,,,,,,,0xbaa87546cf87b5de1b0b52353a86792d40b8ba70,"0xb223d8c18c78c732d478f1e0dec581b78048a47de16cea6aea5a1d7c56f187cc,0x1c40dfc1c956b88f214882a6053519152aba05a415b245532df15f83e2ad3039",,0,,,,,,
10/31/2023,202310,,Unibot,Mainnet,,,,,0x413e4fb75c300b92fec12d7c44e4c0b4faab4d04,0x2b326A17B5Ef826Fa4e17D3836364ae1F0231a6f,,FALSE,FN (Beta Detected),FN,,,0xcbe521aea28911fe9983030748028e12541e347b8b6b974d026fa5065c22f0cf,Oct-31-2023 04:43:59 AM +UTC,,,,,,,,,,,,,,,,,"0x126c9FbaB3A2FCA24eDfd17322E71a5e36E91865,0xf819d9cb1c2a819fd991781a822de3ca8607c3c9",,0x2d32954c27058cfb00888899651658c46451f46727a8ffe0fc7b6a70b5c0a0f7,1,,,,,,
11/1/2023,202311,44,Onyx Protocol,Mainnet,,,,,0x085bDfF2C522e8637D4154039Db8746bb8642BfF,0x526e8E98356194b64EaE4C2d443cC8AAD367336f,,FALSE,TP,TP,ATTACK-DETECTOR-2,"Wed, 01 Nov 2023 09:59:06 GMT",0xf7c21600452939a81b599017ee24ee0dfd92aaaccd0a55d02819a7658a6ef635,Nov-01-2023 09:58:47 AM +UTC,19 secs,19,FALSE,,ATTACK-DETECTOR-,"Wed, 01 Nov 2023 09:59:20 GMT",34,-14,,No victim,,,,,,,"0x714bD93aB6ab2F0bcfD2aEaf46A46719991d0d79,0x1961AD247B47F4f2242E55a0E5578C6cf01F8D12,0x830DAcD5D0a62afa92c9Bc6878461e9cD317B085,0x8f35113cFAba700Ed7a907D92B114B44421e412A,0xFEe4428b7f403499C50a6DA947916b71D33142dC,0x1933f1183C421d44d531Ed40A5D2445F6a91646d,0xbCed4e924f28f43a24ceEDec69eE21ed4D04D2DD,0x7497E945F23192d1dc3095409837F67927170F2D,0x307269CF921213bd2e16B22DcD4401aEC21D00bF,0xC0534bB221C0963B213F417585E3ca581993793a,0xf52459E8BC708d55400c167E0d77ED49641226D3,0x11B258A1c5Ec962F43AB523Be9b8fA317CB2Eb69,0x4476175752A4947DE953e26B40Fc8c1E145FEA82,0x0C19D213e9f2A5cbAA4eC6E8eAC55a22276b0641,0x3F2dD7adBCD464D5b0a766F7EB367bd20A249691,0x7aB16ed27ab8b22cb625db55C0e58521969cb091,0xA2cd3D43c775978A96BdBf12d733D5A1ED94fb18,0x7D61ed92a6778f5ABf5c94085739f1EDAbec2800,0x08eDF0F2AF8672029eb445742B3b4072c6158DF3,0xdec2F31C3984F3440540DC78Ef21b1369d4eF767",0xb6bf6d79a547c1a3695c872504b552cc7b520a397442d30a95549012058ae324,,0,,,,,,
11/7/2023,202311,45,MEV Bot 0x05f0,Mainnet,,,,,0x46d9b3dfbc163465ca9e306487cba60bc438f5a2,0xeaDF72Fd4733665854C76926F4473389FF1B78B1,,FALSE,FN (Beta Detected),FN,,,0xbc08860cd0a08289c41033bdc84b2bb2b0c54a51ceae59620ed9904384287a38,Nov-07-2023 11:24:23 PM +UTC,,,FALSE,,ATTACK-DETECTOR-2,"Tue, 07 Nov 2023 23:24:31 GMT",8,not detected on prod,,No victim,,,,,,,0x05f016765c6C601fd05a10dBa1AbE21a04F924A5,,,0,,,,,,
11/7/2023,202311,45,TheStandard,Arb,,,,,0x09ed480feaf4cbc363481717e04e2c394ab326b4,0xb589d4a36ef8766d44c9785131413a049d51dbc0,,FALSE,FN (Beta-alt Detected),FN,,,0x51293c1155a1d33d8fc9389721362044c3a67e0ac732b3a6ec7661d47b03df9f,Nov-06-2023 09:31:32 PM +UTC,,,FALSE,,ATTACK-DETECTOR-2,"Mon, 06 Nov 2023 21:27:48 GMT",224,not detected on prod,,No victim,,,,,,,0x2E9f9Cc46679DBb5D94a1397Bd922cA5F6dA99Cd,,,0,,,,,,
11/7/2023,202311,45,TrustPad,BSC,,,,,0x1a7b15354e2f6564fcf6960c79542de251ce0dc9,0x1694d7fAbf3B28f11D65DEEb9f60810DAa26909a,,FALSE,FN,FN,,,0x99ebe39bfeac8f4a46f5b617fbf220a664a394260d21c99ee65f4322eb126166,Nov-06-2023 04:31:32 PM +UTC,,,FALSE,,,,,,,,,,AD-6 alert by beta. FP mitigated by token impersonation bot.,Logic failed,https://github.com/forta-network/starter-kits/issues/477,,"0x129F4ac88b0446f9B46B176c93531e6cF4687657,0xadcfc6bf853a0a8ad7f9ff4244140d10cf01363c,0xE613c058701C768E0d04D1bf8e6a6dc1a0C6d48A",,0x24579a7fbfecc61c3e8120bfbef07bb9a0007c7e4c6718faa93d5148e31d51d2,0,,,,,,
11/7/2023,202311,45,Stakestone,Mainnet,,,,,0x9abe851bcc4fd1986c3d1ef8978fad86a26a0c57,0x9C52c485EdD3D22847A1614B8988Fbf520b33047,,FALSE,FN (Beta-alt Detected),FN,,,0xbf5b2d22fa88965ddfc6e6d685fc7cfc683340c49e126386759ed9e4027b1415,Nov-07-2023 11:43:47 PM +UTC,,,FALSE,,ATTACK-DETECTOR-7,"	Tue, 07 Nov 2023 23:55:40 GMT",720,not detected on prod,,No victim,,,,,,,"0xEc306E46549A7E8f4fCE823D3058f2D134133B17,0x7122985656e38BDC0302Db86685bb972b145bD3C,0x93F4d0ab6a8B4271f4a28Db399b5E30612D21116,0x2Fde62942759d7C0aaf25952Da4098423bC1264C,0xA62F9C5af106FeEE069F38dE51098D9d81B90572,0x3aa0670E24Cb122e1d5307Ed74b0c44d619aFF9b,0x396aBF9fF46E21694F4eF01ca77C6d7893A017B2,0x9485711f11B17f73f2CCc8561bcae05BDc7E9ad9,0x8f5420e76eEC29027800D4e3e8E879617bdE709b,0x129e49c0399E3C932D34c3b76A598214b5B82cf9",,,0,,,,,,
11/8/2023,202311,45,Mirage Finance,Mainnet,,,,,0x4843E00Ef4c9f9f6e6aE8d7b0A787f1C60050b01,0x564677E09B0Ab80FEeD1EE6B02c44ade3EE92DDB,,FALSE,TP,TP,ATTACK-DETECTOR-2,"	Wed, 08 Nov 2023 04:07:37 GMT",0xb3456a338d7b3e7936a4d08b34e265818c116b7871baef8df1492a35f9f3b1bc,Nov-08-2023 04:07:23 AM +UTC,14 secs,14,FALSE,,ATTACK-DETECTOR-2,"Wed, 08 Nov 2023 04:07:31 GMT",8,6,,No victim,,,,,,,"0x0d99F24E96c42432a758124496F4ce9C67f6aA7b,0x8073A55Ee02A1c832E8629980A1AC3f7E41C07BF",0x02a31e29bde829fe166fbba3484148a7d5b3c816135d3f063997183acfd9eeb3,,0,,,,,OKX,TRUE
11/10/2023,202311,45,RAFT,Mainnet,,,,,0xc1f2b71A502B551a65Eee9C96318aFdD5fd439fA,0x0A3340129816a86b62b7eafD61427f743c315ef8,,FALSE,TP,TP,ATTACK-DETECTOR-2,"	Sat, 11 Nov 2023 01:06:04 GMT",0xfeedbf51b4e2338e38171f6e19501327294ab1907ab44cfd2d7e7336c975ace7,Nov-10-2023 06:59:23 PM +UTC,6 hours 6 mins 41 secs,22000 secs,TRUE,,,,,,,No victim,,,Beta and Beta-alt detected it very early (before exploit). network issues maybe ,,,,"0x6C6492779Dcdd070F7a5C3D246af4794eA102F59,0x4C5Cb5D87709387f8821709f7a6664f00DcF0C93,0x183015a9bA6fF60230fdEaDc3F43b3D788b13e21,0x508d93785d4CE31a0F6Ff257Df53C9a6C3b79f39,0x7beBe1D451291099D8e05fA2676412c09C96dFbC",0xfa6ca76da0998b0cde1398fcd1ac8fc71b4794368a29d88054bff38fefa5f5be,"0xf7d051d1112f04f984a0fb75437e1c72dc3267ff7fd5e23a427b002deac1b158,0xeca8232ae67d3aa6dbf9da96cd2fdd6d978e8a7d50fcb801825a79837e11a6a7,0xdc44dde5fd8411dbcf3dd41d76e3f16a35d9c1dc4faaff91ed9a467640e0fc74,0x9599439944e82989fb482854cdb67d6afa6499cdddc2b8f2df0a6253765ef7e4,0x6a2245b0080b8eb25bda673a2f587cd4215355cf77dec92efcd086d0b30d7ce9,0x2f33b891d6c979e3322120251614275e5da5420d82c0430e5a3e8c3bf655d597",6,,,,,Tornado Cash,TRUE
11/11/2023,202311,45,FreeCash,BSC,,,,,0xDFa0E64dA6924bFC3889a556ce33B42816DC681d,0x1Fa5Feaa100452380c0865838d28584c10AFF13E,,FALSE,FN (Beta-alt Detected),FN,,,0x5a27afceeb5e75f894d3b18c82e18e93cab9be9c813f6b4e6e673e40b3df9741,Nov-11-2023 06:52:30 PM +UTC,,,FALSE,,ATTACK-DETECTOR-2,"Sat, 11 Nov 2023 18:47:20 GMT",-5 mins,not detected on prod,,No victim,,,,,,,"0xC16F8c0Dee8E8230f3a3C8a5235cC14939af3dd6,0x614C38cDb1A9FBa2D4d6B6BBD0299Cb1126eD960",,,0,,,,,TC,TRUE
11/16/2023,202311,46,Shiba Inu,BSC,,,,,0xb9bdc2537c6f4b587a5c81a67e7e3a4e6ddda189,0xDA148143379AE54e06d2429a5C80b19D4a9D6734,,FALSE,TP,TP,ATTACK-DETECTOR-2,"Thu, 16 Nov 2023 00:57:58 GMT",0x75a26224da9faf37c2b3a4a634a096af7fec561f631a02c93e11e4a19d159477,Nov-16-2023 12:41:34 AM +UTC,16 mins 24 secs,984,FALSE,,ATTACK-DETECTOR-2,"Wed, 15 Nov 2023 21:51:17 GMT",-3 hours and 10 mins,11606,,No victim,,,,,,,"0xA4227de36398851aEBf4A2506008D0Aab2dd0E71,0x13B1F2E227cA6f8e08aC80368fd637f5084F10a5,0xa19D2674A8E2709a92e04403F721d8448f802e1f","0xbcc5ddea88ad3a1422b7df41d26e351ef1c0f38dac0afd2236a1c3cc72634786,0x7d793e5c2bc3a3569859922ef032e1f53820ad72e90819d07821b2fe1849319c",,0,,,,,Tornado Cash,TRUE
11/16/2023,202311,46,LinkDAO,BSC,,,,,0xdF6B0200B4e1Bc4a310F33DF95a9087cC2C79038,0x721a66c7767103e7dcacf8440e8dd074edff40a8,,FALSE,TP,TP,ATTACK-DETECTOR-2,"Wed, 15 Nov 2023 23:44:43 GMT",0x4ed59e3013215c272536775a966f4365112997a6eec534d38325be014f2e15ee,Nov-15-2023 11:44:25 PM +UTC,18 secs,18,FALSE,,ATTACK-DETECTOR-2,"Wed, 15 Nov 2023 23:44:02 GMT",-23,41,,No victim,,,,,,,"0x6524a5fd3fec179db3b3c1d21f700da7abe6b0de,0xaf027427dc6d31a3e7e162a710a5fe27e63e275f,0x717d0a192f4c5f9bc8a2d45b01d696dab2bd1b7a",0xae9cf51addff52d534d73cf29db2f475a8f7af1cc56ed20e09a660c1f3a0fc92,,0,,,,,Tornado Cash,FALSE
11/18/2023,202311,46,Multichain,Avax,,,,,0x1D7E1Aa3D3057566D436EBBa9225C01f9A60a00d,0x84e736C55bc4E4a4994AA1acd2319288a8badc45,,FALSE,FN,FN,,,0x4f526ec20d9501c1b5137b73a704df0808f2c89bf25876d895aba14737b2ce00,Nov-18-2023 11:31:36 AM +UTC,,,FALSE,,,,,,,,,,"I see a suspicious contract creation also a explotation alert large profit, I guess the AD should have triggered with these two.",Logic failed,https://github.com/forta-network/starter-kits/issues/473,,"0x8186359af5f57fbb40c6b14a588d2a59c0c29880,0x6B25532e1060CE10cc3B0A99e5683b91BFDe6982,0x8efd012977DD5C97E959b9e48c04eE5fcd604374,0xeaf8190fd5042ec3144184241fd405bb1dec59e8,0x05f024c6f5a94990d32191d6f36211e3ee33504e",,,0,,,,,Unkown,FALSE
11/22/2023,202311,47,KyberSwap,Mainnet,,,,,0x50275e0b7261559ce1644014d4b78d4aa63be836,0xaF2Acf3D4ab78e4c702256D214a3189A874CDC13,,FALSE,FN,FN,,,0x09a3a12d58b0bb80e33e3fb8e282728551dc430c65d1e520fe0009ec519d75e8,Nov-22-2023 10:58:23 PM +UTC,,,FALSE,,,,,,,,,,Beta Detected. Suppressed due to low anomaly score,Logic failed,https://github.com/forta-network/starter-kits/issues/471,,"0xC7a590291e07B9fe9E64b86c58fD8fC764308C4A,0xe222fBE074A436145b255442D919E4E3A6c6a480,0xD8ac7f696Ae99CD7B689726Cf03c5711Dd8DcDb4,0x049BeffDB026D6D1D64cFc8fE29Bd12142967B09,0x58f1d0F9bFf9D695010C92FB93d100CeF5113f3E,0x98565FcAD2080C5c19C3136fa367cE371cD40bD6,0xF9c2b5746c946EF883ab2660BbbB1f10A5bdeAb4,0x4d47fd5a29904Dae0Ef51b1c450C9750F15D7856,0x8Fd8Cb948965d9305999D767A02bf79833EADbB3,0x7D5ba536ab244aAA1EA42aB88428847F25E3E676,0x35BE3F4fd8239A35a7F120756D4D69e5C5e10870,0xFBC887823dd414eDF76c5dA88FFCd9eEF2Ba87cC,0x93fC0aCf77EdD68E611f8A776C9995F350f84274,0xFd7B111AA83b9b6F547E617C7601EfD997F64703,0x36240069ff26cEcbdE04D9e49a2af8d39146263E,0x35E6f409565A98500001783EA090e6f669744C83",,"0xdc44dde5fd8411dbcf3dd41d76e3f16a35d9c1dc4faaff91ed9a467640e0fc74,0x386881bd7239270e84b0858d607722d19b4410c204a723f9b206da6e1b48caea,0x1f83ea159f6edf60ef55bda6d0c3f526dad8ce4600c69ada340150ee8bd13e84",3,,,,,TC,FALSE
11/25/2023,202311,47,TheNFT Project,Mainnet,,,,,0x2F746bC70f72aAF3340B8BbFd254fd91a3996218,0x85301f7b943fd132c8dBc33f8FD9d77109A84f28,,FALSE,FN (Beta-alt Detected),FN,,,0xd5b4d68432cbbd912130bbb5b93399031ddbb400d8f723c78050574de7533106,Nov-25-2023 08:17:23 AM +UTC,,,FALSE,,ATTACK-DETECTOR-2,"Sat, 25 Nov 2023 07:29:36 GMT",-48 mins,not detected on prod,,No victim,,,,Perf issue,,,"0x79a7D3559D73EA032120A69E59223d4375DEb595,0xBB9bc244D798123fDe783fCc1C72d3Bb8C189413,0x266830230bf10A58cA64B7347499FD361a011a02,0xE1eCaDb5FEC254c2c893C230b935Db30b8FfF0db",,,0,,,,,TC,TRUE
11/28/2023,202311,48,0x8fca86,Arb,,,,,0x9e1f1332ce7e3e36282525fcfdce7359d7360b88,0x8fcA86b7b452e6daae27f642d74554D819A73c75,,FALSE,FN,FN,,,0x27f13eaa3d72dbd32bda5d758e0ecbd689f6d23f60ec7b0c27a4042a6c68fa20,Nov-29-2023 03:05:09 AM +UTC,,,FALSE,,,,,,,,,,,Logic failed,,,"0x503b1d37cbf6adec32c6a2a5542848b5953f6cd8,0x1c30B841D6a8ac5c74E52714085D172B73926Cdb",,0x2064f70c7b5a7745b1ede66ed6568bf8f18ead2f8268dc77dfe150b694b83239,1,,,,,Union Chain,TRUE
11/29/2023,202311,48,Braintrust,Mainnet,,,,,0xeE98D7E575A600B5390488630C1805F5047c5b4d,0x6edC65D392e572eABbED279B64561646123086f8,,FALSE,FN (Beta Detected),FN,,,0x525d0a4831ecddf25aef02a2fe94b194d47ec46e8951544c1e10b40cf2185e0c,Nov-29-2023 07:41:23 AM +UTC,,,FALSE,,ATTACK-DETECTOR-2,"Wed, 29 Nov 2023 07:06:21 GMT",-35 mins,not detected on prod,,No victim,,,"There were sufficient base bots that triggered, cex funding and suspicious contract creation. the beta version triggered https://app.forta.network/alerts/0x1bb3600e5594cb819385203204bb480236ac0bab65d3963e77de0a7dc0b4860d - The prod version did not",Perf issue,,,"0x1a0d3d5a43e53510f80f16905bc96e907a47dd01,0x799ebfabe77a6e34311eeee9825190b9ece32824",,,0,,,,,Fixed Float,TRUE
11/29/2023,202311,48,AI Space,BSC,,,,,0x7cb74265E3E2D2B707122BF45aeA66137C6C8891,0x15FFd1D02B3918C9e56f75E30D23786D3eF2B5bc,,FALSE,FN,FN,,,0x0be817b6a522a111e06293435c233dab6576d7437d0e148b45efcf7ab8a10de0,Nov-29-2023 12:58:04 PM +UTC,,,FALSE,,,,,,,,,,,Logic failed,,,"0x6844ef18012a383c14e9a76a93602616ee9d6132,0x1219f2699893bd05fe03559aa78e0923559cf0cf",,"0x99b250a530e1f502cb683ec24d928cb145eecc6419ec199e8f1c13753d274898,0x6ff9bf5d5ea82d05c1224ef057bb29271e392f577768301ff4f6734797406868",2,,,,,TC,TRUE
11/30/2023,202311,48,Stake DAO,BSC,,,,,0x835b45d38cbdccf99e609436ff38e31ac05bc502,Nil,,FALSE,FN,FN,,,0xe0fef37bb7cbc74cf7d662d7131e8ba0076711844125c093595fd13d79bb5e6d,Nov-29-2023 02:04:58 PM +UTC,,,FALSE,,,,,,,,,,,Logic failed,,,"0x0735f098c80dd0cb39118b595d46ccd67b68672d,0xf79b275e0b602d82b822895074552e487412a41a,0xf479e1252481360f67c2b308F998395cA056a77f,0x4835BC54e87ff7722a89450dc26D9dc2d3A69F36",,,0,,,,,SWFT swap,TRUE
12/25/2023,202312,52,Telcoin,Polygon,,,,,"0x35d2775e5f95596509951b140d68fc5b9185ff98,0xdb4b84f0e601e40a02b54497f26e03ef33f3a5b7",0x10E5C8d3537856F141272E1C39BeFdab4Dd8BdE0,,FALSE,TP,TP,ATTACK-DETECTOR-2,"Mon, 25 Dec 2023 17:24:13 GMT",0x35f50851c3b754b4565dc3e69af8f9bdb6555edecc84cf0badf8c1e8141d902d,Dec-25-2023 5:23:40 PM,33 sec,33,TRUE,,ATTACK-DETECTOR-PREPARATION,"Mon, 25 Dec 2023 17:22:47 GMT",-53 sec,86,,No victim,,,"Beta detected early; seems like we have reliability issues with the prod version. When comparing the alert of the beta version, it seems only needed the cex funding+suspicious contract creation, whereas the prod version had these two + execution one. Seems the AD (prod) was late to pick them up",Perf issue,,,,,,,,,,,Fixed float,TRUE
12/27/2023,202312,52,Thunder Terminal,Mainnet,,,,,0x2a2c200af4e659348c4182dd9806a340851df42e,Nil,,FALSE,FN,FN,,,0xed773474da7266a71640738f3a1df5d88c0b6ab2d6b252513acd289a269f2a75,Dec-27-2023 12:11:47 AM +UTC,,,FALSE,,,,,,,,,,Attacker launder faunds using  Railgun. There was no contract deployment so there should be some high confidence bot related to balances that should have flagged this one,Logic failed,https://github.com/forta-network/starter-kits/issues/470,,Withdrawals on behalf of users,,,,,,,,Nill,Nill
12/29/2023,202312,52,INSC NFT,Mainnet,,,,,0x6965CC174C0D385dea0756CeA2FAdC4B642EaFfC,0xfF2598043e733BbCd08e698252fCe1126082e801,,FALSE,TP,TP,ATTACK-DETECTOR-2,"Fri, 29 Dec 2023 03:09:47 GMT",0x459b5fb324a0b38de3fc6d5e5e5e2ee4b3d38a9928b22606e3b6f6adeac70a5b,Dec-29-2023 03:09:23 AM +UTC,24 sec,13,TRUE,,ATTACK-DETECTOR-2,"Fri, 29 Dec 2023 03:06:33 GMT",-2 mins 50 secs,194,,,,,"beta had the same base bots in the metadata than the production version but prod version was late.
beta: https://app.forta.network/alerts/0x598b885df1ee3e333ac2911bd53a07c7fae105667b1ddf8e6b4d2d20a6a995c1
prod: https://app.forta.network/alerts/0x9d5fe947f3b9b698a046e69f50a5fb705e344881554387ca67cdbd3cf11c303c",Perf issue,,,0x8c578A6e31Fc94B1Facd58202be53a8385BACbf7,,,,,,,,Fixed Float,TRUE
12/29/2023,202312,52,AnnexFinance,BSC,,,,,0x996373C2F053537A6c5b7A49920254dc111A72b4,0xda927f95a8fd41b996cc08ef0f805f09aab3b184,,FALSE,FN,FN,,,0xc24a126447143d22897ee8e8dfeb14033084a1ccf9e5e3983c01104c78da2504,,,,FALSE,,,,,,,,,,The CEX bot did not trigger,Logic failed,https://github.com/forta-network/starter-kits/issues/458,,0xdA927f95a8Fd41B996cc08Ef0f805f09aAb3B184,,,,,,,,Fixed Float,TRUE
12/30/2023,202312,52,ChannelsFinance,BSC,,,,,0x20395D8e8a11CFD2541b942aFdb810b7dcc64681,0x07e536F23a197F6FB76F42aD01ac2Bcdc3BF738E,,FALSE,TP,TP,ATTACK-DETECTOR-3,"Sat, 30 Dec 2023 05:38:59 GMT",0x93372ce9c86a25f1477b0c3068e745b5b829d5b58025bb1ab234230d3473b776,Dec-30-2023 12:30:38 PM +UTC,-6 hours 51 minutes and 39 seconds,-24660,TRUE,,ATTACK-DETECTOR-3,"Sat, 30 Dec 2023 11:54:14 GMT",-35 mins,22500,,,,,,Early enough,,Channels,"0x860df3e99f6223d695ab51b2fb9eaa92fa903e8d,0xca797539f004C0F9c206678338f820AC38466D4b,0xba5b37100538cde248aaa4c92fb330fcf91f557c,0x33e68c922d19d74ce845546a5c12a66ea31385c4,0x7d247295a6938587c581f5bb8cbd98a72388e530,0x11797d61fd4bff9728113601782d4444503093d7,0x7140A671Da66C0BD411E3fc3B15C51C36dBB5cA3",,,,,,,,ChangeNow,TRUE
12/31/2023,202312,53,Orbit,Mainnet,,,,,"0x009b60Aab8E64C8F5FE449bd96fA78B1A7fFfcC5,0xDAdfa3Ccd40Fc3d5A0164c6f9444f60163cCBf3b,0xA70F8917a957757f5505a5535df1591C54f65b9D,0x9ca536d01B9E78dD30de9d7457867F8898634049",Nill,,FALSE,FN,FN,,,0x639d27e564214411ad8eb06cf00d85cd90f83503a53ab5bf35dd5c6e1148ae0a,Dec-31-2023 09:16:59 PM +UTC,,,FALSE,,,,,,,,,,Private key compromise issue,Logic failed,,,0x1Bf68A9d1EaEe7826b3593C20a0ca93293cb489a,,,,,,,,Nill,Nill
12/20/2023,202312,51,Transit,BSC,,,,,0xf7552ba0eE5BEd0f306658F4A1201f421d703898,0x7d7583724245EEEBB745eBcB1cee0091FF43082b,,FALSE,FN (Beta alt),FN,,,0x93ae5f0a121d5e1aadae052c36bc5ecf2d406d35222f4c6a5d63fef1d6de1081,Dec-20-2023 02:01:52 AM +UTC,,,FALSE,,ATTACK-DETECTOR-2,"Wed, 20 Dec 2023 01:39:39 GMT",-12 mins,not detected on prod,,,,,The beta alerted prior to the explotation phase https://app.forta.network/alerts/0xf764c5168e5b8932c2241fa8829b2924a19ff55b46aa4f58e9d9289704fd40dc. Still for some reason the AD did not picked up the TC alert though there was one https://app.forta.network/alerts/0xaa671e4d049c7de96423bd442e6ab83b66cd8b7e42e29fb6c38db3a159f73940 - ,Logic failed,https://github.com/forta-network/starter-kits/issues/468,,0x00000047bb99ea4d791bb749d970de71ee0b1a34,,,,,,,,Tornado Cash,TRUE
12/22/2023,202312,51,Pine,Mainnet,,,,,0x05324c970713450bA0Bc12EfD840034FCB0A4BAa,0x1d5586Da44328F28bfbBF59b808A87584355B3Ef,,FALSE,TP,TP,ATTACK-DETECTOR-2,"Thu, 21 Dec 2023 16:20:18 GMT",0x88db033171344c7b89d50f48e1e50ef3a622371cf3ab997613469904838c83ad,Dec-21-2023 04:10:47 PM +UTC,10 mins 27 secs,660,TRUE,,ATTACK-DETECTOR-2,"Thu, 21 Dec 2023 16:09:22 GMT",-1 min 15 sec,711,,,,,In this particular case if we compare the alert of the production version https://app.forta.network/alerts/0x5d81c999e101e954fde0fff266ef62fb0716ba2740f4275fda1fc2f8af655cdb and the beta one https://app.forta.network/alerts/0xa0fc32b4154278cd93e7efda9667a9256b61251a321e99b6cb6a44280b73eac2 the same base bot fired however for some reson the production version was slower,Perf issue,,Pine,0x19C56cb20e6E9598fC4d22318436f34981E481F9,,,,,,,,ChangeNow,TRUE
